time,u10_era5,v10_era5,mwd_era5,mwp_era5,swh_era5,pp1d_era5,uo_cop,vo_cop,swh_cop,mwp_cop,mwd_cop,peak_period_cop
17/03/2025 15:00,12.894974,0.9589844,300.96655,8.5497265,3.6266928,10.909035,0,-0.10449219,3.86,6.97,301.95,11.07
17/03/2025 16:00,13.524414,0.41714478,298.14136,8.4977045,3.75871,10.834816,0.0078125,-0.09765625,,,,
17/03/2025 17:00,13.484726,0.22671509,296.073,8.499504,3.891879,10.672218,0.014648438,-0.09277344,,,,
17/03/2025 18:00,13.734741,-0.002136231,294.9165,8.561902,3.9837732,9.683449,0.022460938,-0.091796875,4.15,7.1,298.12,10.67
17/03/2025 19:00,13.840057,-0.4853058,294.25342,8.64236,4.0546656,9.521828,0.028320312,-0.095703125,,,,
17/03/2025 20:00,13.9904785,-0.9156189,294.14355,8.729812,4.106735,9.517433,0.030273438,-0.09863281,,,,
17/03/2025 21:00,12.939774,-0.9127655,294.67432,8.855318,4.099518,9.635597,0.026367188,-0.103515625,4.26,7.36,299.19,10.49
17/03/2025 22:00,11.932007,-0.8414917,295.84375,9.011214,4.0451317,9.870949,0.021484375,-0.10644531,,,,
17/03/2025 23:00,12.110489,-2.272812,297.16235,9.1242695,4.011506,10.022316,0.018554688,-0.11621094,,,,
18/03/2025 00:00,11.66214,-4.755966,298.91064,9.170272,4.02477,10.077492,0.012695313,-0.12597656,4.29,7.5,303.4,10.79
18/03/2025 01:00,10.025192,-5.6096497,301.11353,9.267385,3.9921837,10.200539,0.00390625,-0.13476562,,,,
18/03/2025 02:00,8.548828,-5.9767303,303.22192,9.256236,3.8344946,10.3079605,-0.008789063,-0.13964844,,,,
18/03/2025 03:00,8.246353,-6.156021,305.1814,9.3824415,3.7948933,10.562843,-0.022460938,-0.14160156,4.29,7.82,308.23,12.94
18/03/2025 04:00,8.384018,-5.9403076,306.8203,9.472095,3.7595377,12.129738,-0.040039062,-0.14355469,,,,
18/03/2025 05:00,7.843506,-5.5202637,308.25488,9.5528345,3.715042,12.370705,-0.061523438,-0.140625,,,,
18/03/2025 06:00,7.2047577,-5.286087,309.54346,9.644821,3.654931,12.466896,-0.078125,-0.12988281,4.11,7.88,311.11,13.06
18/03/2025 07:00,7.0342255,-5.610855,310.7268,9.700303,3.5998564,12.4798355,-0.08203125,-0.11816406,,,,
18/03/2025 08:00,6.826935,-6.354187,311.844,9.701249,3.5564985,12.45005,-0.08105469,-0.11230469,,,,
18/03/2025 09:00,6.5523987,-6.643799,312.87646,9.657599,3.5242577,12.40049,-0.080078125,-0.103515625,3.92,7.7,313.09,12.92
18/03/2025 10:00,6.962158,-6.575714,313.64062,9.589164,3.4986296,12.349709,-0.07519531,-0.09277344,,,,
18/03/2025 11:00,7.5438385,-6.697708,314.22778,9.481273,3.4858599,12.287941,-0.06933594,-0.087890625,,,,
18/03/2025 12:00,8.388748,-6.356735,314.5161,9.362473,3.480811,12.228127,-0.061523438,-0.083984375,3.83,7.4,314.46,12.79
18/03/2025 13:00,9.222031,-7.2334595,314.58594,9.221946,3.4968576,12.1707535,-0.052734375,-0.08203125,,,,
18/03/2025 14:00,9.493622,-7.499069,314.6836,9.102499,3.5665407,12.125343,-0.04296875,-0.08203125,,,,
18/03/2025 15:00,9.589279,-7.4234924,314.8286,8.974732,3.6253242,12.052589,-0.032226562,-0.083984375,3.81,7.08,314.48,12.37
18/03/2025 16:00,10.243973,-7.203186,314.8811,8.902602,3.68262,11.967873,-0.020507812,-0.08886719,,,,
18/03/2025 17:00,10.941666,-7.007324,314.8379,8.861695,3.7495136,11.870705,-0.0078125,-0.09765625,,,,
18/03/2025 18:00,11.509033,-6.9777985,314.70264,8.827792,3.8436413,11.759865,0.000976563,-0.10839844,4.04,7.08,313.81,11.75
18/03/2025 19:00,11.477921,-7.1398163,314.90625,8.833856,3.934782,10.002052,0.00390625,-0.123046875,,,,
18/03/2025 20:00,11.032196,-7.7983704,315.4314,8.885562,3.9999065,10.069923,0.000976563,-0.13964844,,,,
18/03/2025 21:00,9.226654,-7.485199,316.3352,8.992175,4.014205,10.246681,-0.01171875,-0.15332031,4.19,7.41,315.81,10.79
18/03/2025 22:00,8.062592,-7.2947235,317.3235,9.161457,3.9675512,10.501076,-0.032226562,-0.16308594,,,,
18/03/2025 23:00,7.96817,-7.911682,318.1543,9.28994,3.9464817,11.009377,-0.055664062,-0.1640625,,,,
19/03/2025 00:00,9.13298,-8.514465,318.65015,9.333684,3.9851427,11.7176285,-0.072265625,-0.16113281,4.14,7.29,317.59,11.15
19/03/2025 01:00,10.189255,-9.334183,318.78955,9.292394,4.0970354,11.7627945,-0.08300781,-0.15917969,,,,
19/03/2025 02:00,9.998581,-9.904831,319.1687,9.231637,4.242281,11.756935,-0.091796875,-0.15234375,,,,
19/03/2025 03:00,10.06958,-10.8715515,319.89185,9.185489,4.406931,10.426125,-0.09667969,-0.14550781,4.55,7.38,319.16,10.94
19/03/2025 04:00,9.786743,-12.076523,320.9536,9.172686,4.585573,10.206886,-0.10253906,-0.13867188,,,,
19/03/2025 05:00,9.122559,-13.592072,322.48584,9.175157,4.7814302,10.165871,-0.10839844,-0.1328125,,,,
19/03/2025 06:00,7.5118866,-13.957184,324.4016,9.212375,4.926816,10.250832,-0.11621094,-0.12695312,5,7.63,323.71,10.59
19/03/2025 07:00,6.3025513,-13.652054,326.3318,9.267907,5.0254135,10.378273,-0.12402344,-0.119140625,,,,
19/03/2025 08:00,5.7522125,-14.317902,328.22192,9.323446,5.1217766,10.506203,-0.12597656,-0.11425781,,,,
19/03/2025 09:00,5.2444153,-14.002289,329.86743,9.392811,5.1665096,10.679543,-0.12792969,-0.10839844,5.16,7.9,327.68,11.02
19/03/2025 10:00,4.538162,-13.155594,331.05664,9.494439,5.104807,10.9105,-0.125,-0.09863281,,,,
19/03/2025 11:00,4.4019012,-12.4543915,331.99487,9.595209,5.002137,11.100441,-0.1171875,-0.087890625,,,,
19/03/2025 12:00,5.019638,-11.299011,332.67334,9.671915,4.890602,11.252785,-0.10644531,-0.080078125,5,8.03,330.58,11.36
19/03/2025 13:00,5.9824677,-10.472992,333.06348,9.733867,4.7692757,11.386818,-0.09277344,-0.07519531,,,,
19/03/2025 14:00,6.8530273,-10.409988,333.26,9.749379,4.6641235,11.50132,-0.07910156,-0.07519531,,,,
19/03/2025 15:00,7.276367,-10.599106,333.33252,9.718189,4.5825663,11.595314,-0.06640625,-0.08203125,4.86,7.93,332.55,11.71
19/03/2025 16:00,7.6246643,-10.854538,333.28955,9.647919,4.523466,11.646339,-0.056640625,-0.09472656,,,,
19/03/2025 17:00,7.7477417,-11.36882,333.26,9.543169,4.49489,11.620949,-0.05078125,-0.11230469,,,,
19/03/2025 18:00,7.2744446,-12.0351715,333.3816,9.431209,4.4947805,11.503273,-0.051757812,-0.1328125,4.82,7.72,333.51,11.78
19/03/2025 19:00,6.7573547,-12.336746,333.87817,9.333639,4.5108347,11.329445,-0.061523438,-0.15332031,,,,
19/03/2025 20:00,6.0946655,-12.940247,334.7566,9.264255,4.5291567,11.163429,-0.07910156,-0.16992188,,,,
19/03/2025 21:00,5.011444,-13.167618,336.01123,9.220345,4.5430565,11.0457535,-0.10058594,-0.17773438,4.82,7.72,335.78,11.63
19/03/2025 22:00,4.3583374,-12.391251,337.2168,9.2150545,4.494828,11.008156,-0.12402344,-0.17578125,,,,
19/03/2025 23:00,4.203476,-11.666336,338.13428,9.252093,4.39793,11.016945,-0.14453125,-0.16308594,,,,
20/03/2025 00:00,4.0936127,-11.181381,338.97876,9.289651,4.2876472,11.037453,-0.15820312,-0.14453125,4.35,7.51,338.19,11.03
20/03/2025 01:00,3.419693,-11.171982,339.84082,9.30878,4.176238,11.056496,-0.16796875,-0.12402344,,,,
20/03/2025 02:00,2.8657532,-10.809448,340.60327,9.461422,4.1997595,11.193214,-0.17285156,-0.10058594,,,,
20/03/2025 03:00,2.8031006,-10.220398,341.32886,9.496865,4.0731955,11.221535,-0.16992188,-0.076171875,4.18,7.59,339.86,11.23
20/03/2025 04:00,2.9365845,-9.954407,341.91016,9.505913,3.9423552,11.233742,-0.16015625,-0.0546875,,,,
20/03/2025 05:00,2.8753357,-9.840912,342.3274,9.481174,3.8124914,11.227394,-0.14550781,-0.037109375,,,,
20/03/2025 06:00,2.70578,-9.564072,342.59302,9.436695,3.6817245,11.203957,-0.12695312,-0.025390625,3.92,7.51,340.8,11.36
20/03/2025 07:00,2.6530914,-9.259705,342.7456,9.378308,3.5512695,11.1673355,-0.10644531,-0.018554688,,,,
20/03/2025 08:00,2.660965,-8.783859,342.8142,9.315814,3.4218655,11.121437,-0.083984375,-0.016601562,,,,
20/03/2025 09:00,3.311432,-8.429123,342.74683,9.245447,3.2973366,11.067726,-0.060546875,-0.021484375,3.6,7.32,340.74,11.2
20/03/2025 10:00,4.158676,-7.8375244,342.4829,9.155248,3.1839428,11.006691,-0.040039062,-0.033203125,,,,
20/03/2025 11:00,4.4378815,-7.3668823,342.16504,9.054348,3.0776424,10.941261,-0.02734375,-0.052734375,,,,
20/03/2025 12:00,4.560959,-7.1404114,341.8562,8.949421,2.977273,10.867531,-0.022460938,-0.078125,3.21,6.97,340,10.85
20/03/2025 13:00,4.7302704,-7.009369,341.54712,8.834854,2.8853407,10.7855,-0.025390625,-0.107421875,,,,
20/03/2025 14:00,4.56308,-7.1785736,341.27905,8.693109,2.7902727,10.6707535,-0.040039062,-0.13769531,,,,
20/03/2025 15:00,4.1037292,-7.3960876,341.12134,8.550242,2.7106495,10.510109,-0.064453125,-0.1640625,2.82,6.53,339,10.35
20/03/2025 16:00,3.5897675,-8.072189,341.11865,8.39589,2.641611,10.369972,-0.09375,-0.1796875,,,,
20/03/2025 17:00,3.0865479,-8.179901,341.27686,8.24092,2.5793495,10.259132,-0.125,-0.18261719,,,,
20/03/2025 18:00,2.6864166,-8.760696,341.5249,8.108539,2.5159235,10.16465,-0.15625,-0.17382812,2.65,6.21,339.24,10.07
20/03/2025 19:00,2.5494232,-8.568619,341.86035,7.981324,2.4562387,10.079689,-0.18359375,-0.15527344,,,,
20/03/2025 20:00,2.5138855,-8.153915,342.13477,7.8833275,2.390973,9.9988785,-0.20605469,-0.12890625,,,,
20/03/2025 21:00,2.1074371,-7.6499023,342.364,7.8219776,2.316719,9.918312,-0.22167969,-0.09667969,2.44,6.06,338.65,9.82
20/03/2025 22:00,1.6670074,-7.746353,342.6714,7.7452135,2.2510223,9.835793,-0.22363281,-0.060546875,,,,
20/03/2025 23:00,1.0699463,-7.475174,343.06787,7.682638,2.1840773,9.74839,-0.21289062,-0.026367188,,,,
21/03/2025 00:00,0.6817627,-7.434738,343.47705,7.622365,2.1187382,9.639992,-0.19238281,0.002929688,2.3,5.94,340.09,9.6
21/03/2025 01:00,0.5767975,-6.983368,343.78247,7.5744696,2.0533457,9.4832535,-0.16308594,0.022460938,,,,
21/03/2025 02:00,0.9356079,-6.6081085,343.896,7.538288,1.9885359,9.366554,-0.13085938,0.034179688,,,,
21/03/2025 03:00,1.2352905,-6.1075287,343.91504,7.51447,1.924592,9.273781,-0.09863281,0.036132812,2.13,5.92,341.77,9.29
21/03/2025 04:00,1.8632965,-5.7079773,343.84058,7.4926786,1.8643627,9.195656,-0.06933594,0.028320312,,,,
21/03/2025 05:00,2.5394592,-5.560562,343.68823,7.4506035,1.81219,9.12632,-0.041992188,0.012695313,,,,
21/03/2025 06:00,2.8120422,-5.8082886,343.55518,7.384284,1.7693291,9.061867,-0.01953125,-0.01171875,1.92,5.65,343.13,8.94
21/03/2025 07:00,2.2804565,-6.326538,343.56958,7.298174,1.7348137,8.9988785,-0.0078125,-0.041992188,,,,
21/03/2025 08:00,1.7401581,-6.2416534,343.72998,7.2418118,1.698617,8.933449,-0.008789063,-0.07324219,,,,
21/03/2025 09:00,1.4369965,-6.2526093,343.97632,7.1980715,1.6641665,8.862648,-0.01953125,-0.10253906,1.82,5.53,344.38,8.82
21/03/2025 10:00,1.9179535,-6.5203094,344.19678,7.1274233,1.6398783,8.774757,-0.037109375,-0.12890625,,,,
21/03/2025 11:00,1.7412872,-6.009018,344.5027,7.0988255,1.6112967,8.669289,-0.0625,-0.15039062,,,,
21/03/2025 12:00,1.2609711,-5.7341156,344.92212,7.108017,1.579732,8.588234,-0.09375,-0.16601562,1.77,5.56,347.16,8.7
21/03/2025 13:00,0.5007477,-5.727783,345.47632,7.1281443,1.5502291,8.525734,-0.13183594,-0.17480469,,,,
21/03/2025 14:00,-0.6751709,-5.580368,346.1919,7.146964,1.5240316,8.477882,-0.17089844,-0.17382812,,,,
21/03/2025 15:00,-1.0375214,-4.9915924,346.94775,7.17918,1.4996529,8.439308,-0.20898438,-0.16210938,1.71,5.67,350.15,8.63
21/03/2025 16:00,-0.6355896,-4.338455,347.60693,7.2316914,1.4774675,8.412941,-0.2421875,-0.13964844,,,,
21/03/2025 17:00,-0.7974396,-4.4029846,348.27197,7.2850666,1.4606466,8.398293,-0.26757812,-0.10644531,,,,
21/03/2025 18:00,-0.83296204,-4.7152557,349.06226,7.326392,1.4507637,8.394386,-0.2783203,-0.06542969,1.67,5.79,352.71,8.72
21/03/2025 19:00,-1.2171783,-4.911377,350.00122,7.3608522,1.4470825,8.402687,-0.2734375,-0.021484375,,,,
21/03/2025 20:00,-1.7127838,-4.8519287,351.03662,7.401335,1.4481163,8.423195,-0.25195312,0.017578125,,,,
21/03/2025 21:00,-1.9001007,-4.699692,352.05225,7.459811,1.4514246,8.457375,-0.21875,0.044921875,1.63,5.8,354.28,8.84
21/03/2025 22:00,-2.1110535,-4.2457123,352.93835,7.546341,1.4553642,8.513527,-0.18261719,0.060546875,,,,
21/03/2025 23:00,-2.4762573,-3.7670135,353.6698,7.654072,1.4608316,8.5770035,-0.14550781,0.06738281,,,,
22/03/2025 00:00,-2.7778625,-3.2853699,354.3069,7.7797995,1.468255,8.661964,-0.11230469,0.06738281,1.58,5.92,354.92,8.82
22/03/2025 01:00,-3.0861816,-2.8644104,354.84378,7.938821,1.487751,8.910011,-0.08105469,0.061523438,,,,
22/03/2025 02:00,-3.4190826,-2.3311005,355.3041,8.129225,1.5186386,9.769875,-0.055664062,0.047851562,,,,
22/03/2025 03:00,-3.3192139,-1.7801208,355.63538,8.261562,1.5245771,9.928078,-0.038085938,0.025390625,1.6,6.32,353.84,9
22/03/2025 04:00,-3.0973816,-1.2480011,355.77606,8.416224,1.5331287,10.111183,-0.02734375,-0.002929688,,,,
22/03/2025 05:00,-2.9204712,-0.83148193,355.83185,8.586037,1.545723,10.357765,-0.024414062,-0.03125,,,,
22/03/2025 06:00,-2.787445,-0.5726471,355.8317,8.768795,1.5626116,10.662941,-0.029296875,-0.057617188,1.68,6.92,353.05,9.33
22/03/2025 07:00,-2.8150635,-0.48898315,355.81625,8.955977,1.5840626,10.802101,-0.043945312,-0.080078125,,,,
22/03/2025 08:00,-3.2184906,-0.35224915,355.79715,9.142524,1.6087055,10.960304,-0.06640625,-0.09472656,,,,
22/03/2025 09:00,-3.7345428,-0.13621521,355.8006,9.321102,1.6368589,11.141457,-0.09375,-0.10058594,1.76,7.45,353.38,10
22/03/2025 10:00,-3.7589874,0.040863037,355.74823,9.507823,1.6643801,11.355812,-0.125,-0.09667969,,,,
22/03/2025 11:00,-3.748291,0.6850281,355.65118,9.6795225,1.6951046,11.6238785,-0.15820312,-0.08203125,,,,
22/03/2025 12:00,-3.4462738,1.1520538,355.4884,9.851541,1.7258387,11.903175,-0.18457031,-0.052734375,1.87,8.01,353.62,11.22
22/03/2025 13:00,-3.1328278,1.4113007,355.26862,10.023048,1.7562189,12.169777,-0.19824219,-0.014648438,,,,
22/03/2025 14:00,-2.8969727,1.5527039,355.00073,9.90026,1.6931076,12.01841,-0.19921875,0.02734375,,,,
22/03/2025 15:00,-2.6048584,1.6752625,354.58694,10.0868635,1.7290049,12.203957,-0.18554688,0.06738281,1.96,8.63,354.67,14.61
22/03/2025 16:00,-2.1608124,1.9164734,354.1874,10.270994,1.7656822,12.38755,-0.16210938,0.099609375,,,,
22/03/2025 17:00,-1.8832855,2.1443634,353.8137,10.449624,1.8021402,12.574562,-0.12890625,0.12207031,,,,
22/03/2025 18:00,-1.9670258,2.2775116,353.46674,10.617175,1.8380785,12.756203,-0.08691406,0.13183594,2,9.08,355.03,14.32
22/03/2025 19:00,-2.0811462,2.212555,353.15768,10.766548,1.8720322,12.892921,-0.04296875,0.12597656,,,,
22/03/2025 20:00,-2.019104,2.1438904,352.85217,10.897768,1.9024515,12.956398,-0.004882813,0.10253906,,,,
22/03/2025 21:00,-1.8520355,2.138321,352.5629,11.009943,1.9290619,13.005226,0.021484375,0.068359375,2.03,9.39,354.39,14.01
22/03/2025 22:00,-1.7968445,2.4766388,352.2945,11.104434,1.9507122,13.025246,0.03125,0.029296875,,,,
22/03/2025 23:00,-1.9502106,2.8136902,352.0284,11.170447,1.9693727,13.064308,0.030273438,-0.006835938,,,,
23/03/2025 00:00,-1.9265289,3.2259674,351.77078,11.214318,1.9835424,13.091164,0.020507812,-0.038085938,1.99,9.44,353.97,13.67
23/03/2025 01:00,-1.5015564,3.5485382,351.5227,11.248522,1.9923477,13.108742,0.0078125,-0.06347656,,,,
23/03/2025 02:00,-0.7020416,3.7135162,351.26587,11.271352,1.9961472,13.116554,-0.009765625,-0.08300781,,,,
23/03/2025 03:00,-0.030197144,3.7311401,351.0393,11.287783,1.9949989,13.116066,-0.03125,-0.095703125,2.07,9.85,353.19,14.16
23/03/2025 04:00,0.36317444,3.6360168,350.8252,11.293103,1.9893618,13.110207,-0.055664062,-0.10253906,,,,
23/03/2025 05:00,0.6101074,3.4505615,350.64893,11.290463,1.9798765,13.099464,-0.078125,-0.1015625,,,,
23/03/2025 06:00,0.84965515,3.2929993,350.50806,11.279088,1.9667311,13.085304,-0.099609375,-0.095703125,1.97,9.72,353.29,13.96
23/03/2025 07:00,0.77919006,3.291687,350.38354,11.258361,1.9502077,13.067726,-0.11816406,-0.08496094,,,,
23/03/2025 08:00,0.5828705,3.3872375,350.2837,11.227258,1.9307032,13.04673,-0.13378906,-0.068359375,,,,
23/03/2025 09:00,0.33540344,3.486969,350.18872,11.187402,1.9084024,13.020851,-0.14257812,-0.048828125,1.91,9.58,348.81,13.5
23/03/2025 10:00,0.12705994,3.7752838,350.10986,11.144866,1.8836746,12.978859,-0.14257812,-0.026367188,,,,
23/03/2025 11:00,0.35069275,4.036728,349.98486,11.079154,1.8571987,12.945168,-0.1328125,0.000976563,,,,
23/03/2025 12:00,0.6069031,4.4045563,349.83716,10.998484,1.8293514,12.907082,-0.11425781,0.03125,1.77,8.69,349.55,13.08
23/03/2025 13:00,0.9586792,4.612213,349.62598,10.90282,1.8005619,12.860695,-0.08496094,0.056640625,,,,
23/03/2025 14:00,1.4156494,4.400116,349.34155,10.800206,1.770441,12.777199,-0.046875,0.07128906,,,,
23/03/2025 15:00,1.8789673,4.1316223,348.97363,10.704105,1.738925,12.687355,-0.006835938,0.07324219,1.71,8.21,352.38,13.03
23/03/2025 16:00,2.2733002,3.931427,348.51953,10.60929,1.7062178,12.59507,0.029296875,0.0625,,,,
23/03/2025 17:00,2.7899628,3.6147156,347.96558,10.510945,1.6732578,12.502785,0.055664062,0.041015625,,,,
23/03/2025 18:00,2.825592,3.4628906,347.31006,10.413367,1.6394424,12.411964,0.0703125,0.010742188,1.58,8.11,353,12.85
23/03/2025 19:00,2.7964172,3.3529205,346.58716,10.322343,1.6051321,12.322609,0.072265625,-0.0234375,,,,
23/03/2025 20:00,2.6720428,3.1394196,345.7588,10.235696,1.5699139,12.235207,0.06347656,-0.056640625,,,,
23/03/2025 21:00,2.3371582,3.3114624,344.78906,10.150269,1.5356302,12.149757,0.047851562,-0.08691406,1.53,8.24,350.94,12.72
23/03/2025 22:00,2.1029968,3.1964417,343.58057,10.073901,1.5024529,12.074074,0.025390625,-0.109375,,,,
23/03/2025 23:00,1.8996887,3.2171936,342.13843,9.975966,1.4706211,11.98423,-0.002929688,-0.12597656,,,,
24/03/2025 00:00,1.647522,3.01326,340.48706,9.884203,1.4398289,11.894386,-0.034179688,-0.13378906,1.36,8.09,345.32,11.8
24/03/2025 01:00,1.7655792,3.0641937,338.5647,9.379074,1.3002625,11.176613,-0.064453125,-0.13378906,,,,
24/03/2025 02:00,1.4910736,3.4838257,336.38574,9.319321,1.2870703,11.12339,-0.09375,-0.12597656,,,,
24/03/2025 03:00,1.5201416,3.8917694,333.9148,9.251041,1.2731047,11.068703,-0.12207031,-0.11035156,1.33,7.85,333.71,11.44
24/03/2025 04:00,1.6491394,4.00206,331.0786,9.17957,1.2617121,11.019386,-0.14453125,-0.08691406,,,,
24/03/2025 05:00,1.7130585,4.196686,327.93652,9.110997,1.2514696,10.971535,-0.15820312,-0.059570312,,,,
24/03/2025 06:00,1.7437439,4.457718,324.5061,9.040576,1.2421808,10.923683,-0.16210938,-0.030273438,1.37,7.12,315.94,11.18
24/03/2025 07:00,1.9727631,4.375,320.88306,8.974542,1.2329893,10.875343,-0.15527344,-0.002929688,,,,
24/03/2025 08:00,2.1702728,4.2080536,316.95044,8.899824,1.2249327,10.82505,-0.13964844,0.020507812,,,,
24/03/2025 09:00,2.1515656,4.060501,312.9209,8.830716,1.2164392,10.772804,-0.1171875,0.041992188,1.37,7.15,302.63,10.9
24/03/2025 10:00,1.5242767,3.429947,309.46924,8.81954,1.2020702,10.710793,-0.08886719,0.061523438,,,,
24/03/2025 11:00,1.6355133,4.027588,305.70337,8.762453,1.1931553,10.656105,-0.057617188,0.078125,,,,
24/03/2025 12:00,1.565155,4.0486755,301.85864,8.698763,1.1849804,10.571632,-0.022460938,0.0859375,1.6,7.76,291.67,11.54
24/03/2025 13:00,1.4507751,4.358246,298.04248,8.632102,1.1779938,10.479347,0.01171875,0.08203125,,,,
24/03/2025 14:00,1.4611816,4.5792236,293.8645,9.133063,1.3474283,11.110695,0.041015625,0.068359375,,,,
24/03/2025 15:00,1.3864288,4.780716,291.46875,9.010754,1.3321686,10.972511,0.061523438,0.045898438,1.47,7.05,287.73,10.78
24/03/2025 16:00,1.3289185,4.5998077,289.10254,8.9026,1.3180189,10.851418,0.07128906,0.017578125,,,,
24/03/2025 17:00,1.3611145,4.45166,287.0476,8.822378,1.3032198,10.742531,0.07421875,-0.015625,,,,
24/03/2025 18:00,1.5375214,4.1890717,285.23657,8.763794,1.2888479,10.641457,0.0703125,-0.047851562,1.38,6.85,281.48,10.29
24/03/2025 19:00,1.6590271,3.8523712,283.75415,8.729995,1.2755995,10.503761,0.057617188,-0.07910156,,,,
24/03/2025 20:00,1.3249664,3.584259,282.6006,8.720031,1.2639608,10.400246,0.03515625,-0.10449219,,,,
24/03/2025 21:00,0.9375305,3.6089478,281.6648,8.72788,1.2550106,10.323097,0.004882813,-0.119140625,1.32,6.92,277.85,9.96
24/03/2025 22:00,0.30664062,4.3101654,280.60962,8.741231,1.249959,10.26548,-0.029296875,-0.119140625,,,,
24/03/2025 23:00,0.31304932,4.4733887,279.7146,8.75307,1.25035,10.225929,-0.061523438,-0.109375,,,,
25/03/2025 00:00,0.3469696,4.7397766,278.77393,8.765536,1.2558289,10.2020035,-0.09277344,-0.09082031,1.29,6.47,276,9.75
25/03/2025 01:00,0.5478821,5.1805267,277.61133,8.768056,1.2673674,10.192726,-0.115234375,-0.0625,,,,
25/03/2025 02:00,0.96398926,5.421158,276.3286,8.764966,1.2846794,10.200539,-0.12207031,-0.02734375,,,,
25/03/2025 03:00,1.7410583,5.3957977,275.0498,8.755965,1.3073034,10.228371,-0.11425781,0.006835938,1.3,5.97,273.86,9.6
25/03/2025 04:00,2.284134,5.3055115,274.07422,8.7547455,1.3333511,10.284523,-0.09375,0.034179688,,,,
25/03/2025 05:00,2.746643,5.1890564,273.42407,8.764635,1.3614368,10.382668,-0.0625,0.053710938,,,,
25/03/2025 06:00,3.2219696,5.0844116,272.9546,8.774242,1.3919306,10.551613,-0.026367188,0.06347656,1.35,5.65,273.53,9.43
25/03/2025 07:00,3.037506,5.1585083,272.72266,8.794291,1.422533,11.9105,0.006835938,0.0625,,,,
25/03/2025 08:00,2.7081451,5.2631683,272.5525,8.812089,1.4539175,12.056984,0.03515625,0.05078125,,,,
25/03/2025 09:00,2.9347534,5.2079773,272.1772,8.804805,1.4881687,12.119484,0.055664062,0.03125,1.42,5.64,273.21,14.24
25/03/2025 10:00,3.1171722,5.4853363,271.78336,8.789891,1.5216541,12.13755,0.0703125,0.0078125,,,,
25/03/2025 11:00,3.515396,5.816101,271.04913,8.728882,1.5600452,12.1395035,0.07714844,-0.017578125,,,,
25/03/2025 12:00,4.007889,5.8233337,270.0528,8.62949,1.6029272,12.12632,0.076171875,-0.041992188,1.56,5.52,270.77,13.76
25/03/2025 13:00,4.2409973,5.689148,269.30566,8.534865,1.6440907,12.102882,0.072265625,-0.06640625,,,,
25/03/2025 14:00,4.429489,5.8031006,268.42444,8.418169,1.6875534,12.074074,0.068359375,-0.09277344,,,,
25/03/2025 15:00,5.544586,5.6315613,267.18808,8.22071,1.7480907,12.0423355,0.06347656,-0.12207031,1.74,5.47,268.3,13.32
25/03/2025 16:00,8.028549,4.508972,266.38422,7.933675,1.8341331,12.009132,0.049804688,-0.15332031,,,,
25/03/2025 17:00,7.995865,0.08010864,268.71033,7.8457994,1.8787203,11.974464,0.025390625,-0.1953125,,,,
25/03/2025 18:00,7.415695,-5.5933685,273.60352,7.7359667,1.9217129,11.937843,-0.009765625,-0.22753906,1.95,5.46,274.41,13.01
25/03/2025 19:00,6.9004517,-9.046982,281.7566,7.372308,2.031642,11.897804,-0.055664062,-0.24414062,,,,
25/03/2025 20:00,5.888031,-9.485336,290.7422,6.995425,2.1809196,11.856789,-0.09863281,-0.24121094,,,,
25/03/2025 21:00,4.8141937,-9.79361,297.0381,6.8674955,2.2723007,11.814308,-0.14355469,-0.2265625,2.24,5.46,288.55,12.64
25/03/2025 22:00,3.719223,-10.623978,302.1753,6.828068,2.3388643,11.770851,-0.1875,-0.203125,,,,
25/03/2025 23:00,2.3776855,-10.930374,306.90308,6.817012,2.3934612,6.3494644,-0.22363281,-0.17089844,,,,
26/03/2025 00:00,1.1593323,-10.507309,310.7444,6.8565197,2.42,6.607277,-0.23632812,-0.13183594,2.43,5.65,299.6,12.17
26/03/2025 01:00,2.2687225,-11.116364,314.56775,6.70967,2.3755836,6.6253433,-0.22851562,-0.095703125,,,,
26/03/2025 02:00,2.2433472,-12.047867,319.6875,6.6548586,2.5088434,6.6165543,-0.20898438,-0.0703125,,,,
26/03/2025 03:00,1.5709381,-12.174057,324.14636,6.655572,2.6317625,6.760109,-0.1875,-0.052734375,2.72,5.75,312.16,7.38
26/03/2025 04:00,1.0189362,-11.854599,327.20886,6.730486,2.7015781,6.9661636,-0.16796875,-0.043945312,,,,
26/03/2025 05:00,0.56333923,-11.842041,329.67432,6.828431,2.7488537,7.0960464,-0.14941406,-0.041015625,,,,
26/03/2025 06:00,-0.05671692,-11.895721,332.1416,6.9144306,2.7988577,7.187355,-0.1328125,-0.043945312,2.93,6.01,319.82,7.98
26/03/2025 07:00,-1.0405884,-11.955963,334.90576,6.990115,2.8513937,7.270363,-0.12207031,-0.052734375,,,,
26/03/2025 08:00,-1.3986511,-11.856766,337.42334,7.0676975,2.8965368,7.4290543,-0.115234375,-0.06542969,,,,
26/03/2025 09:00,-1.8941803,-11.716644,339.62354,7.139908,2.940261,7.5696793,-0.11035156,-0.08203125,3.07,6.18,325.99,8.35
26/03/2025 10:00,-2.5572205,-11.286041,341.28687,7.2313766,2.9544582,7.75132,-0.115234375,-0.09277344,,,,
26/03/2025 11:00,-2.3504791,-10.6588745,342.3335,7.330558,2.952773,7.933937,-0.125,-0.09765625,,,,
